,IndexRow,Season,Home Total,Away Total,Total Points,Home _diff,Coin Toss Winner,Indoor/Outdoor,Temperature,Humidity,Wind,Spread Amount,Total Line,Home First Downs,Home Rush Attempts,Home Rush Yards,Home Rush Yards Per Attempt,Home Rush TD,Home Completions,Home Attempts,Home Pass Yards,Home Pass Yards Per Attempt,Home Pass Touchdowns,Home Interceptions,Home Sacked,Home Sacked Yards,Home Net Pass Yards,Home Total Yards,Home Fumbles,Home Fumbles Lost,Home Turnovers,Home Penalties,Home Penalty Yards,Home Third Downs Converted,Home Third Downs Attempted,Home Third Down Percentage,Home Fourth Downs Converted,Home Fourth Downs Attempted,Home Fourth Downs Percentage,Home Time Of Possesion,Away First Downs,Away Rush Attempts,Away Rush Yards,Away Rush Yards Per Attempt,Away Rush TD,Away Completions,Away Attempts,Away Pass Yards,Away Pass Yards Per Attempt,Away Pass Touchdowns,Away Interceptions,Away Sacked,Away Sacked Yards,Away Net Pass Yards,Away Total Yards,Away Fumbles,Away Fumbles Lost,Away Turnovers,Away Penalties,Away Penalty Yards,Away Third Downs Converted,Away Third Downs Attempted,Away Third Down Percentage,Away Fourth Downs Converted,Away Fourth Downs Attempted,Away Fourth Down Percentage,Away Time Of Possesion,Home QB 1d Perc,Home QB CAY_PA,Home QB Blitzed,Home QB Hurried,Home QB Hit,Home QB Yds Per Scram,Away QB 1d Perc,Away QB CAY_PA,Away QB Blitzed,Away QB Hurried,Away QB Hit,Away QB Yds Per Scram
Away Third Downs Attempted,0.05303650309858601,0.034873078007809706,-0.14051259148605832,-0.0956698373483484,-0.17359458212876544,-0.03211355019466996,-0.005058275079873721,0.03570167796968754,-0.015267839556569953,-0.02973542541525947,0.005098707458985152,-0.01996909779980283,-0.1281935988612067,-0.36169990304018795,-0.24196627026503598,-0.17238895954885866,-0.03156633205243462,-0.1190685325958381,-0.18594943454417664,-0.0920778373126057,-0.1395233894226639,-0.08191165668285398,-0.06265248899026432,0.02513968879271734,0.06294685737198014,0.0612643024495569,-0.14884413584836848,-0.2459061642063358,0.073038371662565,0.07579086028718308,0.06358032256702134,-0.04995590125507077,-0.03569990803805902,-0.2720938729004067,-0.08730101406004181,-0.29234140595418195,-0.13929697474604363,-0.10019058462262324,-0.12201243456231885,-0.3899454705295342,0.054385512181891256,0.25819314324109593,0.02973496878346153,-0.18932406933729745,-0.09909083464094803,0.20407515791941358,0.3715028195051625,0.028316195685545522,-0.3252948803184352,-0.1212664206244368,-0.04959754168009543,0.13041665942327588,0.10262641927246463,0.010357607782411784,0.02665927261530588,0.05349391455506212,-0.01439488447761738,-0.047684201058237306,0.04171627148997578,0.05658827116476154,0.601866643586105,1.0,0.18871704776675613,0.23104298318382713,0.2139403976734928,0.16630007494616894,0.46200867718414435,-0.19420239342904838,-0.03919299328667651,-0.04736892661223697,-0.07400829165286188,0.03681381843241543,-0.013930444545278324,-0.26208486568430284,-0.21124620163742558,0.2185253183046256,0.05849885777317834,0.1025297776447078,-0.015518196939909372
Away Third Down Percentage,0.053888958573813796,0.0556908592036747,-0.08273136082465908,0.46265799340535535,0.2735118610069386,-0.37603631540602805,-0.03721361627357766,0.0738668148064001,0.003957800361010719,-0.06768848852325907,-0.11518288722743267,-0.0948664356071999,0.13944129171238404,-0.07890967103132566,-0.342263464823903,-0.20755665694117278,0.012548221886642608,-0.09678857190638102,0.054207271480590555,0.03535828635461725,0.030500350585181944,-0.011754273000080395,0.041495714535216166,-0.03176191372395903,-0.003772972927697336,0.004745472332029766,0.02549381487683015,-0.10489368473803451,-0.06185570474759298,-0.008615240701340217,-0.029760516400191214,-0.05032760850700943,-0.05434919038346295,-0.061922119818656696,-0.22936739206817158,0.04000816088432712,0.03321294372290049,0.07245850884674729,-0.0213479185194011,-0.37210117264174136,0.5133455573188119,0.33277187382144374,0.2621413493381605,0.07191633736641243,0.260941042265813,0.23870721018982713,0.06381690839982422,0.31451855460108913,0.34581065034916275,0.3889083354885368,-0.06883497632174697,-0.31789579361973336,-0.31647503611339917,0.35655598809799793,0.4777050114727011,-0.07858522712782329,-0.05930895996707626,-0.09048363093944334,-0.03285669453923316,-0.020744626391896222,0.8810460728071043,0.18871704776675613,1.0,-0.1333248191394506,-0.24961785357729688,-0.02491197112906296,0.36611322563351895,-0.007475282556640567,-0.003908268847210529,-0.011313506407331276,0.017017488988003045,0.01380267769582069,-0.04546225838172292,0.5135723751162928,0.268508396424274,-0.019456653741716408,-0.08327769381015328,-0.020588428750206732,-0.0023649442764210105
Away Fourth Downs Converted,0.09159072625419738,0.08054222932274403,0.14165292960164322,0.02429534809920461,0.11719443013773685,0.08202310431328935,-0.06878787064853813,0.01655175180932546,-0.03208616596323397,-0.005840898380577557,0.0004938102836691446,0.00836449329200691,0.10182330218343451,0.013857930824140378,-0.030236677134392004,0.007968835233744887,0.025347334563606647,0.04960186965986555,-0.07046837816125727,-0.0992629575291391,0.01981427113198599,0.1201730252008246,0.14200955639698054,-0.055445830695458914,-0.1393250688126756,-0.10449456555883589,0.03599785392997823,0.0385608572621694,-0.06648451473686202,-0.08709725675192372,-0.09376763654820928,-0.06036285574490605,-0.057060364171067864,-0.011173761091765684,-0.1574371552504616,0.07783813319100213,-0.006134737478615896,-0.05341184633309577,0.006328131660986834,-0.15995912226323517,0.19640394497790128,0.050699013308924346,-0.004251159670177595,-0.04546943963966379,0.013845392459811734,0.24590246833058146,0.267907380423125,0.14591148597858478,-0.055670866312960324,0.05573053192365994,-0.016575276614102314,0.06820983175260302,0.07977860616291539,0.12783712779923503,0.11450495528215261,0.05236046168963935,0.05100577096101837,0.01855552645125704,-0.003683785288272598,-0.005207183887370172,-0.014773904243316375,0.23104298318382713,-0.1333248191394506,1.0,0.7625981124761261,0.7519972978152953,0.19312282134344444,0.09306275104978416,0.09913724359256364,-0.03270072980502028,-0.10319202635987745,-0.01595340103995838,0.0619263074411562,-0.018238947694747834,-0.008762905453440044,0.0926228140040274,0.06362505442947644,0.04826220436036677,0.009873308812746187
Away Fourth Downs Attempted,0.13412338106884628,0.11609460415060942,0.2620284610843885,-0.2240583591541568,0.027645927779293863,0.3368314558450039,-0.02407324022955813,-0.0013177995940134304,-0.08362827538455453,0.02821703728594568,-0.010258178527711439,0.06664837166245581,0.052123179209689854,0.0002634913784023999,0.11151814357221651,0.09429989862221475,0.030002021984760416,0.13624435525937983,-0.15639843569184853,-0.23203785550636669,-0.03334019023115403,0.1947166835919723,0.17874076962844476,-0.14410927599595047,-0.18654077142296885,-0.15142657788647412,-0.007463874290049104,0.05150337861705391,-0.09824256290260176,-0.1348909910162525,-0.19062310859743023,-0.06701033070660671,-0.057725478671509595,0.011451673692001077,-0.15392478733622292,0.11283456982897948,-0.05971594103900613,-0.15160421808690844,-0.01730444144566851,-0.0670840602483573,0.05976355926779574,-0.09665703199205988,-0.10082031272150216,-0.05662470124506699,-0.10226750995871899,0.2396659633060015,0.3382650455423688,0.08030619528341842,-0.20691593621252774,-0.09234158867118991,0.055679784915410806,0.17513007670723693,0.19275933958774943,0.04567474196998342,-0.016471596020781153,0.08808999005814586,0.09253477922199399,0.10072693226825084,-0.04429063021005629,-0.036894483593213505,-0.1162549791197742,0.2139403976734928,-0.24961785357729688,0.7625981124761261,1.0,0.3822093365372501,0.07434867309169803,0.14810340483198947,0.14506634601027382,-0.09738146720796337,-0.1494924787303584,-0.07081728541209861,0.048259556235431024,-0.17103106135152463,-0.12048207627016656,0.12944359591679885,0.1138500318462578,0.08534409255985978,0.008613467314418154
Away Fourth Down Percentage,0.025302773482227203,0.02060226237985164,0.03332475018907397,0.14322111106951335,0.12698323181401425,-0.07532468013355728,-0.05677298090799868,0.005054106514448507,-0.03067892874535249,0.002710804771809554,0.021264723965840924,-0.00957903298337214,0.08906947493386977,-0.02032586409172852,-0.10486218264976399,-0.05849400586117852,-0.0017424382475009078,-0.01755785361981837,-0.02548916594973161,-0.014343419752442783,0.023621403419845068,0.038094384663472626,0.08789108499865549,0.0017479982646933844,-0.07518492406082167,-0.05358354745255715,0.02971579169807626,-0.008518878169422867,-0.021268856540403887,-0.03502116023849968,-0.018960261303923646,-0.0722213064949696,-0.06903671514407311,-0.028025942078935148,-0.10670955398495402,0.014408679629223906,0.002479686917705868,0.01990915887138882,-0.011180814937204462,-0.18313219129992553,0.18631447436146334,0.1336730872808542,0.0631905128756589,-0.023694298467771865,0.07914539276555757,0.15041944474367477,0.11967843785645384,0.10519748758510776,0.02632831025419743,0.10386351941456853,-0.024314087400976982,-0.01306100569982044,-0.0047733868261239185,0.10249611380547424,0.1302920367492871,-0.003717089953032609,0.00596159830548143,-0.015331511419704267,0.00024738399517102225,-0.0046633176625115805,0.05498181446272495,0.16630007494616894,-0.02491197112906296,0.7519972978152953,0.3822093365372501,1.0,0.20830818850897673,0.04024125716571116,0.04125147606153305,0.037049653680790454,-0.015991245876529246,0.02146982227764202,0.03277281976827279,0.046376226641687036,0.027617968702920305,0.026637775327280046,0.04319128437432975,-0.008963321997817695,0.008201385905260138
Away Time Of Possesion,0.021400739744305192,0.022295678782118935,-0.2925848438335388,0.32917004297730273,0.022156230426306323,-0.43046137143009,-0.00889121133284656,0.11640196262534927,0.04705401413305267,-0.11492764062721027,-0.12004587790267933,-0.07158048228791282,0.03299562630662784,-0.5194887361514707,-0.6595808062367576,-0.4196970634281717,-0.013262347658048838,-0.2150105021177228,-0.22286101545020776,-0.06889231321858341,-0.14261299421438425,-0.1065679748691371,-0.06696387917136168,0.07739441201359908,0.11378379409304369,0.1402327609959928,-0.16462672803420905,-0.4139984834360378,-0.029317206183913865,0.024457453670908725,0.0745281550065315,-0.0057310811705870175,-0.01605433209982153,-0.46256571016951564,-0.3602837477724432,-0.3732417592793629,-0.08664869028703152,0.02607102132411881,-0.13817639415096183,-0.925973961629821,0.5931812282049063,0.7011701060986032,0.4548156346012518,0.023772064087751548,0.22957608932205317,0.2943456037040204,0.13039603576107645,0.22581736796312132,0.16087352867232008,0.10855092067708805,-0.19961405841181018,-0.052021535756409616,-0.08837733853945631,0.2329748973843273,0.47597731527086135,0.06306447250536952,-0.0529720928911411,-0.1888468430668466,0.05445767996365948,0.08495706462525032,0.5016978864753605,0.46200867718414435,0.36611322563351895,0.19312282134344444,0.07434867309169803,0.20830818850897673,1.0,-0.23957151939273058,-0.0376386626892263,-0.07280978058093215,0.016796231119498302,0.048917114750239285,0.020778751896453156,0.2990350482364509,0.06116781617217888,0.12592971550409626,-0.02992775279151512,-0.034417427144709536,-0.009465266546504012
Home QB 1d Perc,-0.035173582202045854,-0.01961124727870998,0.56204529432126,-0.08096500651361813,0.35239214096828675,0.44879058737990246,-0.010163210361308817,0.06832500430612548,0.06986466877371086,-0.07347362683850553,-0.08156814209667054,0.03406009960333704,0.23312844075186587,0.5339306527832494,0.22446919779663324,0.1598703161408354,0.012208618848154454,0.20816275249768892,0.22519647179750824,-0.04805864546319303,0.46241668613741127,0.6424302286554825,0.5303722145693366,-0.18906589949828193,-0.3384033027361019,-0.29442343866783816,0.5021775928233655,0.568076067790537,-0.09284443267235015,-0.11448711555565023,-0.21367707243633752,-0.08275610744833609,-0.06071254979100022,0.21046794991493123,-0.27779933814370245,0.4325782381121693,-0.09790763077560043,-0.2523408971141371,-0.0034299097182371443,0.23115546096121492,0.03547211871452787,-0.3130748755267206,-0.1689288569576211,0.06684480720020539,-0.06237981990105087,0.15213962556562616,0.14725583863948527,0.13321385432820246,0.016895412836758404,0.04645706106761943,0.06305531930538617,0.04979870369560865,0.07474825408397133,0.11640460270981386,0.009274367785076095,0.02350626149446491,0.06298319422435857,0.08818139411532032,-0.06987671093092658,-0.09387067898993556,-0.08749949123125379,-0.19420239342904838,-0.007475282556640567,0.09306275104978416,0.14810340483198947,0.04024125716571116,-0.23957151939273058,1.0,0.5560528651338709,-0.039866138460054955,-0.15222803422099906,-0.11209902155706546,0.00897681401303487,0.02441033917546146,0.024223188354100783,0.01997964287752459,0.047787603176941515,0.04670140682338462,0.02635688397820765
Home QB CAY_PA,-0.04880051885118102,-0.026040255729660438,0.3836104723552543,-0.01095514045231755,0.2720545813266928,0.27494015227447643,0.01602874796296437,0.09259363790776864,0.10493994974969206,-0.08581137862233824,-0.08559795940991241,-0.03233991727621288,0.15808121222873367,0.22537342895516208,0.08783895767232461,0.05432207364135504,-0.009436049966193974,0.10546284311566448,0.05299687600555591,-0.1131541584437449,0.420804930816662,0.6745278421219874,0.398383381666884,-0.11607799033010424,-0.07334493639245172,-0.08238080339642825,0.42375304339906633,0.4294402240342988,-0.05247091643241996,-0.07334484861004485,-0.13305483424348563,0.007717294083269023,0.03365455297190678,0.07199181073525039,-0.20077217393885516,0.20523936894683292,-0.05191464794191181,-0.14597199047259185,0.020058254497284787,0.039919567511237576,0.09553550402207145,-0.16127765742979985,-0.11321015526288945,0.006980829632592634,-0.0018687941750799484,0.18819334291349968,0.1801664133837575,0.1729829416148995,0.02312330106093962,0.03496938641416653,0.017479896759103806,0.041807298918677537,0.056981298019189774,0.15779015706347535,0.07894608290882564,-0.014950299209351155,0.005417603473457411,0.017018355135385566,-0.027180505010934355,-0.043644180834008686,-0.015265709996205284,-0.03919299328667651,-0.003908268847210529,0.09913724359256364,0.14506634601027382,0.04125147606153305,-0.0376386626892263,0.5560528651338709,1.0,0.00016619616314887824,-0.040723053117752116,-0.031032976148223534,0.02725115202207916,0.033947395251278246,0.006116859522184919,0.09604681115655034,0.056531851232334944,0.07659140769177199,-0.015965111719024143
Home QB Blitzed,-0.03339301517937445,-0.02562861356421454,-0.010592350672143026,0.1250343246808685,0.08284575820995944,-0.0934229705505962,-0.0008922669051012814,0.023363277099700857,-0.03709780452813039,-0.010264325896272151,-0.041548210737247,0.002064476520083298,0.04241122976359171,0.16417775867283432,-0.12686945346482142,-0.1455291262932054,-0.10626369187549543,-0.1016628104404875,0.27956214997097095,0.3652251145695497,0.22954574011814893,-0.08655524773373229,0.06731734361962129,0.07844068741558123,0.14500872670344978,0.13574232536999653,0.20140269317187254,0.09785540436618102,0.09228174823729741,0.06286299348634519,0.09763075828683904,0.028028308233930595,0.012771345908822,0.12129940666067507,0.21376132606689893,0.025255861977801424,0.022799945226201324,0.08785130624620197,-0.00575130731521049,0.09884147687665688,0.013861198436377845,-0.022738989245797918,0.005371263926570269,0.016280546077140665,0.07475957438694322,0.0008748019325610067,0.02056260388822076,0.04215810093099501,0.024885704865972965,0.08448813120949847,-0.0440886228181547,-0.023535362021440187,-0.03796657422366239,0.04705424032305145,0.04615503414219409,-0.015982829456612793,-0.0038042758893971117,-0.03683142701932274,0.09072277412732477,0.08800229046830776,-0.037692940246190944,-0.04736892661223697,-0.011313506407331276,-0.03270072980502028,-0.09738146720796337,0.037049653680790454,-0.07280978058093215,-0.039866138460054955,0.00016619616314887824,1.0,0.147899971975611,0.3027179337246327,0.12024734781667568,0.04063355417552135,0.050892094064569036,0.06983606447664008,-0.010093470161815358,0.01882659265994222,0.0650955946118094
Home QB Hurried,-0.13157352497524183,-0.11611205732528142,-0.13002405070390508,0.14133420158474239,0.008094497986644134,-0.18789106428969643,-0.018394581685780297,-0.014283443020835881,0.015570903674208002,-0.028452627287035712,0.03635379081699229,-0.04503310957491118,0.0028243087848473913,0.038333799084839214,-0.13747726987831094,-0.1417052065206986,-0.07256845258815359,-0.08885069013142222,0.1625124731905677,0.2718334669414176,0.11828550675546814,-0.13411336189001116,-0.09209433511327322,0.11473289039705503,0.126105689513813,0.08169631643890432,0.098021699866719,0.0036759195619542728,0.02649035694907537,0.03225307956493613,0.10816043894856835,0.08307553680355291,0.07544495202305652,0.027175815793793155,0.1512557476573858,-0.04844369879443074,0.06167433565490692,0.14972377222536093,0.004128362986748759,-0.003171697151692145,0.00443618344051966,0.08687507924799232,0.10228822719395747,0.06635892679132696,0.10415493380560768,-0.07646109494526265,-0.1046014118071593,-0.023962423714636093,0.07578252779336386,0.04586614898058425,-0.03681816221212577,-0.07094937449975582,-0.06135169784907524,-0.012992922957294215,0.0472213107964462,0.011343973304558504,-0.0313346159768465,-0.048157549710947996,0.0968905881266525,0.08861015213749057,-0.015508377719204795,-0.07400829165286188,0.017017488988003045,-0.10319202635987745,-0.1494924787303584,-0.015991245876529246,0.016796231119498302,-0.15222803422099906,-0.040723053117752116,0.147899971975611,1.0,0.09935465201819445,-0.07787941290790701,0.06743409917381206,0.03354150886048748,-0.06417939559683737,0.2932059557652214,-0.06243091414062309,0.05724303237284011
Home QB Hit,0.08860546657537968,0.10807919946379177,-0.12876661041596058,0.154787330338141,0.016930882916974383,-0.1962719978406012,-0.016464479906785637,0.08070315139261902,0.018158452853924766,-0.04389805920923214,-0.0675164580054984,-0.07436853830536798,0.0675377223410138,0.08411664785185051,-0.18827356672062953,-0.19425529328765795,-0.10022930558270214,-0.18371027584758873,0.23732329802345623,0.35805457813537533,0.19327418377552932,-0.12610396217642497,0.016015720802949725,0.14550852203261277,0.09775424769153519,0.10103631005732955,0.17444005560758832,0.04245972860617371,0.08646287306723704,0.11812908097428249,0.1819869087965469,0.06399666749371441,0.044398105999298505,0.0694748630674748,0.1917058959291085,-0.027656492126713016,-0.006111039198860941,0.06442657099097358,-0.031585505049087546,-0.0072851331053079655,0.012698106280601924,0.1080064611360716,0.08137312260279564,0.007499796698387041,0.06827703618769611,-0.042521923614228005,-0.052275034108623976,0.005742747089339642,0.05970929502582494,0.0772524225956044,-0.07896630116374692,-0.06276993928636164,-0.06995262613044928,0.017152207869406376,0.0627157593261107,0.004960896102903936,-0.023126054899855253,-0.07604813061502498,0.10363720364876604,0.11703632404972322,0.0241921276532673,0.03681381843241543,0.01380267769582069,-0.01595340103995838,-0.07081728541209861,0.02146982227764202,0.048917114750239285,-0.11209902155706546,-0.031032976148223534,0.3027179337246327,0.09935465201819445,1.0,0.06900030259923155,0.0374204297280908,0.056604059414052596,-0.02685889060784097,-0.028755283449789715,0.04460347580715004,0.03443635268098239
Home QB Yds Per Scram,0.00931794478142572,0.002977821311196746,0.1018357606134494,-0.0036337700986737546,0.07325147464664995,0.07529156049170377,-0.02508512260098597,-0.0902811021987381,-0.09572598840762363,0.07998678271068334,0.018964802991210897,0.007861562780953445,-0.012588937872402051,0.09977010516675001,0.05769493567916871,0.22966865032266315,0.2990427111295741,0.03109369834257327,-0.06570767304459589,-0.0170838370090249,-0.030730223044859808,-0.018675445878780287,0.09291269062030216,0.027208734514257062,-0.009835520125940156,-0.013679121874039558,-0.030306385640912092,0.11534463304111552,0.0049346053509244665,-0.029114370472908876,0.003974405479418671,0.0049494575608421566,-0.017748580762928505,0.035667211789003325,-0.03655200770823336,0.06079736214956667,0.012218797822659904,0.01945185243090341,-0.0006591627991935681,-0.018262622619358227,-0.008932285067677277,-0.0234421430888874,-0.04317882285731541,-0.05446614544149356,-0.009980325266848519,0.0028120233495824245,0.01989438966963975,0.009079254798788112,-0.025578684141605437,-0.015584690505297202,0.02330444852030003,-0.014269285209909294,0.02037322533539549,0.005380328023803861,-0.02017461760957824,0.02845893276293568,-0.023539980219473525,0.004107482697109254,-0.028957161718374883,-0.012731670183913666,-0.04216393739895173,-0.013930444545278324,-0.04546225838172292,0.0619263074411562,0.048259556235431024,0.03277281976827279,0.020778751896453156,0.00897681401303487,0.02725115202207916,0.12024734781667568,-0.07787941290790701,0.06900030259923155,1.0,-0.0021055007966677163,-0.02163190623545787,0.0528819208523549,-0.0034549386296960334,-0.05735070111052307,0.020019125510741007
Away QB 1d Perc,-0.019654221484775247,-0.0019618752695471113,-0.02920670872695009,0.5954977337041929,0.4068077490366254,-0.4310724433044162,-0.04050755255470694,0.09820791784544822,0.03712333596607193,-0.12978985338212493,-0.16512232981597996,-0.12124072053481788,0.23818466518036277,0.04423213098647304,-0.30092871117520453,-0.15318903753755625,0.04804458071453217,-0.02778711870362894,0.11644418403961956,0.13054767346116916,0.1285965425423711,0.024676737638354707,0.07695508321868408,0.01497880054970684,0.029379669430653278,0.04189040386575941,0.11829087858490757,0.015483425026202813,-0.05805071195768724,-0.026867959960992623,-0.003915180567218246,-0.00656318215855978,-0.04425566516825291,-0.04321118665868875,-0.19444144077773456,0.050025505943446166,0.10109610932916309,0.14665959043407403,0.010797381226138705,-0.29531891602428495,0.6417536410040366,0.27458493610147416,0.19142742867524692,0.03280498053413662,0.24653799567000562,0.3048243902624938,0.02649534020685129,0.5431442018859303,0.6975178892055904,0.5298183034326936,-0.16679225074713358,-0.34640333930238904,-0.33966454337903174,0.5816016746919048,0.64316039262176,-0.08506116680351777,-0.08692816587521743,-0.1840722742639641,-0.04158730384145994,-0.0370238722795334,0.29301488135789816,-0.26208486568430284,0.5135723751162928,-0.018238947694747834,-0.17103106135152463,0.046376226641687036,0.2990350482364509,0.02441033917546146,0.033947395251278246,0.04063355417552135,0.06743409917381206,0.0374204297280908,-0.0021055007966677163,1.0,0.5691426577770738,-0.007298758589546242,-0.13541817640570067,-0.07756235335442417,-0.05097841403762621
Away QB CAY_PA,-0.05929911058191167,-0.04528470286184554,-0.01936028598241996,0.45901136000743287,0.31612908277789586,-0.32935318003478575,-0.043592084003422536,0.05645410460303502,0.026020512547718117,-0.07384592156943579,-0.13071433119883313,-0.11265579921487621,0.14268308819566172,0.09280945451392573,-0.13578570352139285,-0.0849833641650877,-0.0014577178215491478,-0.031273793709413286,0.1693165136944552,0.16469294374987029,0.13816923423120617,-0.0019180040926002901,0.06115697719977112,0.013212885619499444,0.03050174284782135,0.038201422469434185,0.12795306407157986,0.06680219153737743,-0.015833945641386744,0.008523887066145722,0.015246998100796084,-0.009652150650119564,-0.03534719316059433,0.012009063778465315,-0.017501519696863428,0.022948842932779236,0.09126711892557424,0.119831059139041,0.04208440483598155,-0.05435440563861267,0.3069564887218055,0.09877017290443332,0.0626607768062649,-0.01089170040117772,0.16957597658493506,0.10629527983386414,-0.047289160346520615,0.5230769838549573,0.7458168794652742,0.41655144673295186,-0.12445348150979406,-0.13731278779991427,-0.1641070542545391,0.5329225647654935,0.5237944178515263,-0.052555787627732706,-0.037546103188643376,-0.12053327121938766,0.049680503609623825,0.043014258959848825,0.11854708969798955,-0.21124620163742558,0.268508396424274,-0.008762905453440044,-0.12048207627016656,0.027617968702920305,0.06116781617217888,0.024223188354100783,0.006116859522184919,0.050892094064569036,0.03354150886048748,0.056604059414052596,-0.02163190623545787,0.5691426577770738,1.0,-0.012027532557748565,-0.05041372880565104,-0.00878267061560705,-0.011954731538710805
Away QB Blitzed,0.019259990961140006,0.023520519469610927,0.08758022162027228,-0.007124464784981298,0.05739940076766961,0.06595168403717731,0.018525195761503535,-0.04087645203057181,-0.055372431768527984,0.07181160982463079,-0.018654905745923323,0.03998747623274371,0.02362390403647547,0.00022343851482258938,-0.03665999206524641,0.004179241802425736,0.03821376273359075,0.01857809209338674,-0.015980758534880943,0.01041688758909042,0.0384299520963012,0.03938737116028542,0.10116600678564686,0.004122160184395891,-0.02161259157296566,-0.04231850227650935,0.04431931157731622,0.04398264241556546,0.026243312847084196,0.034350250448995825,0.023147203881616934,0.015783541562440054,0.005992296965920513,-0.06126509696381179,-0.05485638431383628,-0.042095983102651995,-0.08160524442843355,-0.06880245593130627,-0.07348850766125425,-0.09708821897634515,0.17347272775655367,-0.10503276008943767,-0.1067847416969033,-0.048505418528118335,-0.051935143155046784,0.2916363598000316,0.36311790220456425,0.21868118419468333,-0.07064900057295213,0.029109487686938985,-0.013471864196395135,0.13068457273601214,0.14333258215545114,0.18765154649413496,0.10998008203390608,0.06489222987339482,0.06572390300511345,0.03007758654087003,0.00830974312606803,0.01472600553278273,0.07515597532876508,0.2185253183046256,-0.019456653741716408,0.0926228140040274,0.12944359591679885,0.026637775327280046,0.12592971550409626,0.01997964287752459,0.09604681115655034,0.06983606447664008,-0.06417939559683737,-0.02685889060784097,0.0528819208523549,-0.007298758589546242,-0.012027532557748565,1.0,0.08500595102551649,0.2797487123130011,0.02361115464514002
Away QB Hurried,-0.1469550252344648,-0.1288131127209352,0.11677169947660586,-0.08882343409722719,0.022112765741974152,0.14251926670211534,0.02183884036169353,-0.048893723517170314,0.023978379950749203,-0.01572156638408757,0.02636463801671864,-0.008919807777583312,0.006373192505581246,0.03755706287783029,0.09321974151046755,0.057707973444758025,0.011713048267528137,0.04487822374067832,-0.016312037078377972,-0.0464517410440249,0.02292453196964837,0.07361906347937504,0.05960078571385298,-0.07218838741258782,-0.05356024548101911,-0.054292221291629396,0.031016029943700927,0.06475076104188453,-0.05395160785093324,-0.04248852244925858,-0.08093315505892573,0.024119341982687937,0.032279104543422824,0.016601448059787006,-0.008129731156460932,0.02547881777056862,-0.0944280599079461,-0.1268516648395308,-0.05506454326154198,0.042570023268630436,-0.013098106705885577,-0.18853963164065718,-0.12789126125518754,-0.006791320912642622,-0.08485901182756692,0.14124015577508814,0.22376615136098213,0.10695716518952575,-0.07772941286871934,-0.03469484718942498,0.04356173601245111,0.11922350507134877,0.09286129794822381,0.08800674802612184,0.00661569337444661,0.0973034307834539,0.0937361465581315,0.09199208686802658,0.1078258069971195,0.10981879358844764,-0.03683357344418607,0.05849885777317834,-0.08327769381015328,0.06362505442947644,0.1138500318462578,0.04319128437432975,-0.02992775279151512,0.047787603176941515,0.056531851232334944,-0.010093470161815358,0.2932059557652214,-0.028755283449789715,-0.0034549386296960334,-0.13541817640570067,-0.05041372880565104,0.08500595102551649,1.0,0.07701933676970468,0.10362061057726317
Away QB Hit,0.07842246367302706,0.08849742857676027,0.12826069571246188,-0.04711644927063063,0.0570178774957818,0.12182817632524988,-0.017439510901843237,-0.024274257499821792,-0.024988750351932678,0.012029526402023835,0.013820502880378777,0.009266794526571564,0.08825917567526562,0.05056685637734983,0.059129211116302774,0.015723727903247237,-0.016874420843893054,0.012293178998100934,0.026782125198076726,0.010186570164881784,0.04439135731434622,0.029198688467066598,0.09790686035655703,-0.04205631786559305,-0.03425135140652604,-0.04385367289796267,0.052147187704040227,0.05845191629307128,-0.03887497839965772,-0.047156197906048046,-0.06015138623615131,0.04957288489295171,0.05514394244787479,0.019106050271724836,0.0392982017905831,0.0021761979118132993,-0.05920911507066802,-0.09660647647791061,-0.018665555225508293,0.07002594247813525,0.08159414586517459,-0.16732678251530972,-0.12423292594117502,-0.01650472965361455,-0.051665274910030125,0.19677963135454207,0.2968648691209633,0.1546411865257396,-0.09004557163514246,0.027729678451273446,0.04949028291488249,0.05937299645181482,0.0662153943867133,0.1385261380771233,0.05495124124491279,0.1108453953259131,0.10357444719980703,0.10270815839422844,0.01806081925881694,0.03981702469494075,0.025345410199843432,0.1025297776447078,-0.020588428750206732,0.04826220436036677,0.08534409255985978,-0.008963321997817695,-0.034417427144709536,0.04670140682338462,0.07659140769177199,0.01882659265994222,-0.06243091414062309,0.04460347580715004,-0.05735070111052307,-0.07756235335442417,-0.00878267061560705,0.2797487123130011,0.07701933676970468,1.0,0.007239503273349476
