,Unnamed: 0,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0.1.1,spreadtotal,decimalodds,americanodds,participantscore,underdogscore,dateForJoin,away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_wins,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_wins,pace,over_under_total
away_turnovers,-0.0939810613850465,-0.0939810613850465,-0.09407126412870637,-0.09432821618282586,-0.03570840133711468,0.010296320258315084,-0.004543310944105665,-0.05711783111760987,-0.12397227334633497,-0.10871875049523971,0.0892064922260897,-0.04510248867670084,0.011982288208376877,0.030915019579980052,-0.1824724914853873,0.053293100778115145,0.1472594337808487,0.01882060252254921,-0.31468003890138363,0.004373746057490217,-0.18947299048546232,0.10286905778302158,0.034912458528374074,-0.0610308036235504,0.010876035999621551,-0.03264847803554896,0.056007512750437125,-0.3290106341056065,0.10238129882470148,0.012377928715693728,0.14597592655008695,-0.15916371287146108,0.040848167103052134,0.08377366703865803,0.08565117025947054,-0.03599909880195083,-0.01212346974550188,-0.029804519417373155,0.22636043644060744,0.13063578387711985,0.025758873707152442,0.9749289395420243,1.0,-0.22865277545572807,0.03867631632150686,-0.16252132417188753,-0.10548010562527615,0.04313500122697866,-0.02250597766076156,0.12119055556717867,0.018132464282276328,-0.3290106341056065,-0.1023709446618846,-0.19058956565606552,-0.1073365494949364,-0.012081426021274,-0.08421278209683701,-0.057766141602743425,0.014053402929653153,0.004643022252515332,-0.014270361631787092,-7.940270583384677e-05,-0.02458330715339549,-0.050284687272514686,-0.1824724914853873,-0.05327653429988259,-0.013247704695023245,0.03508131475858859,-0.021174163044038914,0.7195667986522056,0.6183790847242718,0.0013850589263274034,-0.006420102781189579,-0.07750972540822662,-0.0701132430070176,-0.22627515309746565,-0.15623177317228784,-0.10399061413884762,0.13768449049253742,0.11516536799498193,-0.012104981216297616,-0.04196081313263676,-0.03027177869610537,0.018765528556202338,0.30246719562989194,0.0200506501830035
away_two_point_field_goal_attempts,-0.05139483661505345,-0.05139483661505345,-0.05144012254843063,-0.04499370875408788,-0.009683477133052846,-0.011818032451873198,-0.0014669672113441661,0.12183576679522903,0.1136957966966642,-0.03799711687408967,-0.25311559351565405,0.01878692106570502,-0.05930502287641937,-0.013141266701585184,-0.01017073926928105,0.04040461153852114,0.057493708051626784,-0.23586096252114813,0.6044699053006686,-0.021816770210758854,0.3464314612504349,-0.18865410095908633,-0.053369427199470444,0.014218305843805614,-0.043635781501405166,0.05835504587764815,0.18955096767364524,-0.027128990363688987,0.2774835025904366,0.3714448850000393,0.011179345931911657,0.10829965629292171,0.06318222496518962,0.10046497410551683,-0.8651629438091617,-0.6101321906173613,-0.1583068395478013,-0.5053468387911637,0.10565139247653167,0.25495704789551854,-0.25794422530243777,-0.3344795683049,-0.22865277545572807,1.0,-0.16058310279238444,0.7057491890836749,-0.006888423611445969,-0.07140709659065107,-0.12329407586917805,-0.04211741718062842,0.1643447125575428,-0.027128990363688987,-0.27748969478003094,-0.07724593942855972,0.03811664095553832,-0.15417865261636673,0.04332313645279351,-0.10300475512164504,0.023884095024530285,-0.062139386281542114,-0.005439347503461897,-0.06558717243516753,-0.01702535478772992,-0.18463525610582435,-0.01017073926928105,-0.04039815593429884,-0.12058137845961056,-0.16653349149903673,0.1256245910732965,-0.1987956745377767,-0.2263823585246331,-0.1195268390602021,-0.18881566082199233,-0.00945079628303622,-0.12620014180454794,-0.10568090611392185,-0.10611125028622549,0.037839172688179816,0.04976435145299537,-0.05086421599103851,-0.07723485455569896,0.022814907910360144,-0.05328226459439854,0.036899131904433474,0.20197185347376112,0.09566131336175177
away_two_point_field_goal_percentage,0.04327126656269348,0.04327126656269348,0.043419962931076014,0.032716860629021585,0.0484709109381868,0.012921267150775307,-0.005750647621959555,0.23604134209137212,0.32054391277599636,0.05968078204334201,-0.0038947611899026297,0.38376558480784545,0.007054914942621382,0.0021888248063417484,0.03926015965147213,0.022353109656552704,0.013861355119860013,0.6640678985811767,-0.17997786176527,0.7797881064499468,0.609282099071999,0.011672293841619172,-0.028301200966716754,0.012556738091694065,-0.025371820642855113,0.010039671902579057,-0.026941181053171278,0.5198102857863959,-0.07130491746114337,-0.2917619497038798,0.04199058583131891,0.49322843231224356,0.0544443092163777,0.057507980909748874,0.08801797845215566,0.015517190007205098,0.013853683474794185,0.02095377753180052,0.19745269475772456,-0.15066451846743317,0.6420956105692486,0.07906541748006676,0.03867631632150686,-0.16058310279238444,1.0,0.5772706988605856,0.1386472802418784,-0.0333495006475435,0.0018130505009708766,-0.32946462213317856,-0.32779687668809854,0.5198102857863959,0.07137067649077533,-0.2883545559126124,0.02260432623310113,0.03025627371442296,0.03406760366911685,0.028461225534575144,0.03521034899332943,0.051863516955297846,0.027528053888433546,0.05639753778719721,-0.009655937912974305,0.024363419417925667,0.03926015965147213,-0.02234232827785788,-0.003327156157132513,-0.0060209102631578245,0.05176839618150735,0.020336273135829867,0.0373799804569338,0.03397453254471346,0.04228396038521343,0.014528273683095595,0.03498134814194199,-0.19740152586132945,-0.2301640902226226,0.031867777367875466,-0.019947335164344375,0.0024659626905874964,0.011376697502466901,0.03161773717865561,0.014656838258516146,-0.03814657524485177,0.050896982359051525,0.08945278508576482
away_two_point_field_goals,-0.012171592850878054,-0.012171592850878054,-0.012094506342531279,-0.013868263096115123,0.03473184107275705,-0.00020611949350820446,-0.005837658428534504,0.27082130402124416,0.3271980910182335,0.011737548531625185,-0.206586657832082,0.29556322144262664,-0.043512237124918654,-0.008105566349746098,0.020206366624493394,0.0472171222925953,0.0567436627824256,0.28350288394503925,0.36591654535828777,0.5436172354376387,0.7265376527072256,-0.145585995974143,-0.06318380038979965,0.022547629531544454,-0.052623342894082846,0.05239274180146256,0.13636212276675547,0.3535518946776275,0.17506862057615943,0.0896894725076128,0.03928434518633762,0.44684577380722257,0.08906514842915393,0.12221515195347234,-0.6491539118884712,-0.49095816311705326,-0.12186403258132705,-0.40200205267114214,0.2255291896041984,0.09758065013894202,0.25041333832990587,-0.2205444563987158,-0.16252132417188753,0.7057491890836749,0.5772706988605856,1.0,0.09442134362190448,-0.08066557917704031,-0.09853038894779072,-0.2670362702354661,-0.10130078986580748,0.3535518946776275,-0.17502845166573694,-0.2698386538792382,0.04790943149721082,-0.10420262612091843,0.0637670686113305,-0.0638441871741077,0.04486930043437892,-0.012782760497331867,0.012151410683891752,-0.013436674599496571,-0.02139093462391285,-0.13402217225752922,0.020206366624493394,-0.04720264107379373,-0.09973173011700073,-0.141260478555779,0.1414999380024932,-0.14957024617334144,-0.15889499228189194,-0.07621005681329744,-0.12593251640196934,0.004326932329507152,-0.07939153508849034,-0.22550958771234658,-0.25126936882727413,0.05368848246525413,0.026309167685698735,-0.03983380414855854,-0.05341360808349179,0.04338289330495164,-0.03233390884528628,0.0004645498313200478,0.2040711791587908,0.1457495698207178
away_wins,0.1627588985343334,0.1627588985343334,0.16289734719885768,0.14600356214960597,0.03498139681740301,0.018879077267643506,-0.003667571762253067,0.07852721077844063,0.11323134559619918,0.18853785055092817,0.03070739017036506,0.11803496154041229,0.0023361899969885267,-0.00032439273538669084,0.019776742872992192,0.0011556386064270113,0.026762535237586878,0.13774376997598514,0.03783680145927512,0.14057705677767893,0.1524118684185818,0.010526202585032876,0.023650268805913244,0.06262228418377355,0.04152883385753625,0.5472504595753748,-0.005381739830121571,0.17028254403613735,-0.010547599054972137,-0.03276800983907303,-0.024475693126239654,0.16632554660110732,0.03542716093519049,0.03679257510283882,0.03358252131495808,0.045975291830515186,0.060599316238949125,0.0737260431922789,0.035857659799635705,0.004260448270369344,0.14381491004636465,-0.10528541771616476,-0.10548010562527615,-0.006888423611445969,0.1386472802418784,0.09442134362190448,1.0,0.05175510943900341,0.021357641820785464,-0.04534743693005678,-0.04574712130749359,0.17028254403613735,0.010590278541861628,-0.04233114270895561,-0.006677643046669404,0.005315994434092653,-0.004906787549499087,-0.0008742695048742804,0.009064859596694345,0.01763065785359303,0.03590911604688857,0.0254709260309401,-0.14004804823771044,-0.0031120715103518013,0.019776742872992192,-0.001127419880899569,0.005355126888072765,-0.028574148255925386,0.025805183846858204,-0.06228156962941306,-0.04843263913767506,0.022839585366235895,0.018849151198694965,-0.0020178289960203657,0.006853699809007805,-0.03586462421225501,-0.03161830536800819,0.0016603367528827706,-0.0366460405448738,-0.025304204449852055,-0.006254166635065094,-0.006461885432121395,-0.005133554081198158,0.0028779397660222516,0.019974202074858158,0.1432087220617379
home_assist_percentage,0.0108235679558875,0.0108235679558875,0.010945770365300143,0.007951648350103837,-0.0298166733567775,0.02110572265101295,0.040945976086259564,-0.009683860751581024,-0.028987758701462137,0.022187573376082948,0.11047453706716699,0.04443222101669334,0.06636002260655761,-0.022371001960103873,0.04642595563085507,0.11338615464615404,-0.03213055614449194,-0.020307234118156634,-0.05771267692584417,-0.038235595690482904,-0.06941993751903328,0.000693156668606357,-0.011252361863307296,-0.01109778542200458,-0.014667929625373045,0.06663255220438742,-0.026787033919999655,-0.04939776962095915,-0.018395753518690258,-0.017073065223537753,-0.0609915365458661,-0.05797445277719962,0.079144564486676,0.07273284483381699,0.054864706132168886,0.029097583061800825,0.002870634438918079,0.018018261439024887,0.024214326249557803,-0.03649904672497367,-0.02096495380022276,0.05473562166493633,0.04313500122697866,-0.07140709659065107,-0.0333495006475435,-0.08066557917704031,0.05175510943900341,1.0,0.5411605097203431,0.018902138944649174,0.012121805765265304,-0.04939776962095915,0.0183797838370555,0.03391271841023271,0.13442399616280928,-0.015274854367928036,0.06594580375140298,0.012833769874255035,-0.02592563426681401,-0.030473979675889825,0.025298084950622135,-0.019472163043135454,-0.03832298437886455,0.02946527308417887,0.04642595563085507,-0.1134001034613465,-0.10283142666663579,0.00424482934783056,0.02975240290359806,0.04513560289020199,0.05104567759777625,0.23790661916268385,0.14348482580811112,0.15280151159503289,0.21405877008981594,-0.02417784646782589,-0.011268524697974258,0.13067395131199394,0.11285651747178314,0.08517907125591924,-0.12486568087763741,0.015501695778004879,-0.11052051032689547,0.025153405796434908,-0.018235085510008478,-0.049159470099279144
home_assists,0.0033749652686726694,0.0033749652686726694,0.0034216058045726254,0.0002350534934715172,-0.10536150185556777,0.008289097436961112,0.018418806572075765,0.14756423036787666,-0.027993314362743965,0.010242580015614377,0.06682122524192352,-0.007711591074904348,-0.06279792727929007,-0.0948553420431932,0.36937751368323957,-0.019637566420815246,-0.32048307364656264,0.014016191440648248,-0.1696937409455416,0.0005456249391520404,-0.10101820975546918,-0.021649766170189915,-0.0674885131850722,-0.019707991807238295,-0.07302559760681766,0.08275799474529708,-0.6803615633214674,-0.019167087485261407,-0.05047180708007634,-0.06998147473686593,-0.2432489136105485,-0.11595794377932558,-0.015688580412762,-0.04464599801568891,0.047580074759478515,-0.01942342867488738,0.016181507320558165,0.0003892287001373816,-0.1537957932703694,-0.3082505327383055,0.005757179940561937,0.021402859600289224,-0.02250597766076156,-0.12329407586917805,0.0018130505009708766,-0.09853038894779072,0.021357641820785464,0.5411605097203431,1.0,-0.014656176023501718,0.2857442930069829,-0.019167087485261407,0.0504716545658889,0.6117168809125492,0.4240369403616326,0.7074454557919656,0.40423418839169045,0.835674552806712,-0.15753180552105484,0.25582934447852584,-0.022174582747703835,0.24422053801196708,-0.024732941885342245,0.7164316576305028,0.36937751368323957,0.019649669062717857,0.2828069034633402,0.4842046362748685,0.23886296698731027,0.03988456442969651,0.37998304605814814,0.060792628680770996,0.5546400409278128,0.37121355052794025,0.6213945149488597,0.15388507967683773,0.5906861744937331,0.38344635781555386,-0.015684949210549467,0.40751829154217856,0.5796790867312862,0.2447649674853373,0.6700180857110829,0.013007137515843962,0.13469472462892407,0.04207702711945257
home_block_percentage,-0.031861476597317986,-0.031861476597317986,-0.031929232446942554,-0.02489483036076519,-0.04322189604142361,-0.016206188564584792,0.013505074248027795,-0.06500528031181435,-0.11237624244855611,-0.04282376810707207,0.059102278186975915,-0.11049986343602475,0.025183941305674973,0.03448905068021125,-0.029224645223636287,-0.03572539976111275,-0.017969738670355565,-0.25780041537409637,0.07970899092724366,-0.3207526316022411,-0.24704011042829516,0.020932235718715744,0.04219532441974259,-0.024549383401897863,0.03287113027754788,0.038547014050553614,0.03960271344943929,-0.2261345305915397,0.05678421859231228,0.12318164037385143,-0.013536668111403541,-0.17577486856702376,0.01169301327178121,0.02228676081346678,0.10209894712270687,0.13029348324450504,-0.058984108815493486,0.03668576518710935,-0.05682185437298579,0.053427479075448696,-0.24703263906845271,0.08709744900233368,0.12119055556717867,-0.04211741718062842,-0.32946462213317856,-0.2670362702354661,-0.04534743693005678,0.018902138944649174,-0.014656176023501718,1.0,0.8307916150323683,-0.2261345305915397,-0.05681383385110523,0.046857042617589606,-0.007110709834542074,-0.03356440458195894,-0.016693129231737082,-0.027786476652212906,-0.015610888203783566,-0.036627530414605376,-0.019229044180080538,-0.036693730805676714,0.0034104568878493505,-0.043565558468826523,-0.029224645223636287,0.035689758196121094,0.003313056684371498,-0.009821450430689445,0.006052079002112312,0.1237587442290981,0.09196248410518994,-0.034855859876735645,-0.04940813017810623,-0.05406238079743216,-0.05084323400425507,0.05692747507397848,0.03843089517418222,-0.01029125634604652,0.042306948876327966,0.01409962756621705,-0.010813170016779363,0.0015702239620576427,-0.004449635080137485,0.05680238466315655,0.0548603906572842,0.00478205485537831
home_blocks,-0.029699694136518583,-0.029699694136518583,-0.02979174393545293,-0.024551731815935215,-0.05834760242578369,-0.015149185077973406,0.018183990362794004,-0.09400297782781385,-0.18945218140294615,-0.037876936812418535,-0.001983847002833676,-0.12632728827483714,0.027321404781320655,0.023527506195441368,-0.016965181136667666,-0.01620349946954559,-0.07047757208212413,-0.28215417490641936,0.09293399579425615,-0.2803917010013291,-0.20199762937123178,-0.05211640034368028,-0.03545202687272521,-0.03576967731924606,-0.04576389947339088,0.03485681302638006,-0.346820294748207,-0.2128487844740393,0.11802404273271087,0.17657912619480023,-0.09567319841747307,-0.22621620395047493,0.03536120308705181,0.02621532934751361,-0.14755611037783412,-0.10664462280919448,-0.08670622505962025,-0.13037620541375794,-0.027146846056095898,0.03900851338612207,-0.2860737253378411,-0.002886287150821942,0.018132464282276328,0.1643447125575428,-0.32779687668809854,-0.10130078986580748,-0.04574712130749359,0.012121805765265304,0.2857442930069829,0.8307916150323683,1.0,-0.2128487844740393,-0.11804450145842459,0.3888701327886141,0.022898420331687163,0.3591408776570973,0.0643102158035763,0.33954741997942456,-0.028087953877876395,0.1794807793312037,-0.04025527747436532,0.16398631321990526,0.00270577160038386,0.36998829133269684,-0.016965181136667666,0.01617199776744161,0.1908721293317831,0.2597162393992016,-0.04616839193241054,0.05758172787309861,0.2344223781069473,-0.04050853915309461,0.22966051518151734,0.06690041497620677,0.17958305882203274,0.02725197600130986,0.37962011994721057,0.014729087281745228,0.04826903355380754,0.26401083919024915,0.3317920379106336,0.024835161198576608,0.3153011248649329,0.05049061560814838,0.11320708754124804,0.02070349207338684
home_defensive_rating,0.05991380605212305,0.05991380605212305,0.0601628082903647,0.056276937162016226,0.11050989364536361,-0.027211426437568673,-0.02579271822704135,0.4217406283314646,0.5960768184120987,0.09244884203281205,0.04960888195756214,0.52113695575175,-0.002318958590775683,-0.007153401426749692,0.1778907017228694,-0.027596373848800277,-0.05812679802157967,0.8320774396817971,0.048709922735664365,0.7961668863634089,0.7651414164164047,0.0894895684576228,0.110949061618744,0.22589817580328972,0.18854437992936335,0.005653424847671737,0.002846562191911509,1.0,0.23029502326937426,-0.0034400644054147674,0.06724242714995762,0.8765224481927288,-0.014521960884141328,-0.025675227485449308,0.06683097840616277,0.08130709486416504,0.6432202143766065,0.5351761591613661,0.31472711419277793,-0.05076072228071653,0.8587008813643466,-0.32144329936999994,-0.3290106341056065,-0.027128990363688987,0.5198102857863959,0.3535518946776275,0.17028254403613735,-0.04939776962095915,-0.019167087485261407,-0.2261345305915397,-0.2128487844740393,1.0,-0.23029591428645999,-0.3741410229916171,0.07410230132907858,-0.00902490303206886,0.08130232995719311,0.018850833086748786,0.10437895585745659,0.09479550221910842,0.06776813226733369,0.10977743141032797,0.012632479405882014,-0.004827612113467095,0.1778907017228694,0.027585782886325225,0.004186514732136532,0.005700339591983157,0.12198161364389658,-0.25557133741916954,-0.22953499177248948,0.018761142848796732,0.0023935545564563025,0.04702944426107125,0.016727346099995214,-0.31469695962704775,-0.29548043492955217,0.1001768546129011,-0.13641106794238225,-0.11386826859503056,-0.014238208437011653,0.07228877641143328,0.013513087533721407,-0.05101258191853408,-0.09180925184375689,0.13238545399299737
home_defensive_rebound_percentage,-0.05787657979868649,-0.05787657979868649,-0.05792952651398667,-0.05997117700392045,-0.03844270102200872,0.01345203486028353,0.00317740234296074,-0.0234553928701596,-0.08428451140359576,-0.05648526673990494,0.0822225189803503,-0.029403512902276583,0.0006714399549007306,0.020554119712754552,-0.05170850443434812,-0.02459670725727146,0.03140064939697939,0.07419571362470867,-0.30908453687906556,0.04315150543760494,-0.1485588633069321,0.0055708590955131625,-0.07126538292648808,0.008921923094944521,-0.06258831365637549,0.010413947927840063,-0.031301141976957915,-0.23029591428645999,-0.9999993057386091,-0.9153486166369077,-0.02845461649938442,-0.13734149726423386,0.001793061375513421,0.023488381207090195,0.15033258604207525,0.028723031233719516,0.036166178912395784,0.04185283153283204,-0.5931946869405628,-0.4828389132564226,0.07392646829487201,-0.01774406868022025,-0.1023709446618846,-0.27748969478003094,0.07137067649077533,-0.17502845166573694,0.010590278541861628,0.0183797838370555,0.0504716545658889,-0.05681383385110523,-0.11804450145842459,-0.23029591428645999,1.0,0.27115039818163894,-0.020360065504465313,0.056737612807886584,-0.008120019056911752,0.045206221334554854,-0.02088259421044301,0.010636698152449456,-0.024963586601027012,0.009358509837371087,-0.010851843446541179,0.02776461611148668,-0.05170850443434812,0.02458815516211299,0.04589481328570006,-0.007766974348007089,0.027514279754039958,-0.0977554138662654,-0.04134419372721328,-0.019281273612923706,0.030864248239522208,0.002329134005441802,0.028982814802352416,0.5932181393195607,0.23231539618865668,-0.022653989350542664,0.03498635173698528,0.06590999071771243,0.05633243248799406,-0.019809414106269418,0.03898103494320512,-0.01105661571417543,0.1877211513292626,-0.015597522883903427
home_defensive_rebounds,-0.023966125418310776,-0.023966125418310776,-0.02405581169712178,-0.023876887092614263,-0.12483286627744968,0.012141643540807857,0.01750463368330882,-0.16807114373705245,-0.3458710856040189,-0.02846142446994737,-0.000505922425729419,-0.23624238183793742,0.005947055467016398,-0.021549054445450168,0.009473521009200257,-0.005904362230524918,-0.10992523423301473,-0.364641189814929,-0.03783984180551622,-0.38916303343824166,-0.37915050127118466,-0.10080766944510484,-0.1233539499787745,-0.12042147633546602,-0.16415255826161076,0.017246553476800895,-0.7538294102320972,-0.3741410229916171,-0.2711392264126519,-0.1009217784204681,-0.1712357095260525,-0.4269265834728392,0.01232219567065038,-0.012300721336275786,0.0693970390555666,0.05593513683109293,-0.22900156061679494,-0.13551979214281737,-0.3644891364445407,-0.14852062117636236,-0.3915590431038023,-0.15719293678407056,-0.19058956565606552,-0.07724593942855972,-0.2883545559126124,-0.2698386538792382,-0.04233114270895561,0.03391271841023271,0.6117168809125492,0.046857042617589606,0.3888701327886141,-0.3741410229916171,0.27115039818163894,1.0,0.060224947599961054,0.7694280836026558,0.12103552655512859,0.7156247744021825,-0.030492538150442793,0.41718524170722054,-0.05730443215291462,0.38846329210514124,-0.015528151621083156,0.7949299507925999,0.009473521009200257,0.005910468573760284,0.3929937037467349,0.5340135788512387,-0.07506594893371694,-0.11829719955080499,0.2835032111724756,0.016487402532713837,0.567103182377149,0.16144273147715915,0.4697294279985526,0.36444940241194324,0.939873197610927,0.05118975448754325,0.050201971957594675,0.5190721941743116,0.6565793279412173,0.03702674521658064,0.61062518735878,-0.006895194725198268,0.206517297005227,0.025226768530735615
home_effective_field_goal_percentage,-0.010492735410174191,-0.010492735410174191,-0.010339318332355643,-0.009677338351828312,-0.12748874291411133,0.022004260344366307,0.0023892346959343788,0.4995981522185248,0.35652660531640873,0.011859568265616858,-0.011018343487651761,0.03209558963925973,-0.22666857904840446,-0.2854755325547921,0.8207039889903974,0.0432134215243998,-0.6742299780241798,0.004725649315233313,0.1043551557589973,0.005803260581226551,0.06845736404538234,0.005418509273213691,0.033269856718697303,0.00941300008410144,0.03618357186442011,0.13075620863449025,-0.030683157705751245,0.07410230132907858,0.020358985495423438,0.04230816964461875,-0.09301279562112023,0.08042190131139404,0.04207301593678379,0.04582592538736445,0.017901344570498072,0.057616793632184256,-0.012685597593087784,0.025580161140493152,-0.27329421818353283,-0.5430533577553984,0.007214215823986059,-0.12414663517599324,-0.1073365494949364,0.03811664095553832,0.02260432623310113,0.04790943149721082,-0.006677643046669404,0.13442399616280928,0.4240369403616326,-0.007110709834542074,0.022898420331687163,0.07410230132907858,-0.020360065504465313,0.060224947599961054,1.0,-0.047639474272502494,0.7598635637407916,0.4213018531495726,-0.017938773141744312,-0.04524188525463515,0.025426717174011123,-0.031209032292263558,-0.011685362728917858,0.031503366371384456,0.8207039889903974,-0.04317263659065544,-0.276595834244395,0.05793150512160715,0.7641578349427937,-0.04902405172162491,-0.020945304257863864,0.11029524768185987,0.04005596717301034,0.5718093469996964,0.4828570650197253,0.27342359975826314,-0.0549161480535696,0.9664092480355387,0.14287577714504276,0.0949280409074504,-0.09497577626127458,0.5398150794215896,0.2376115109325777,0.027940431119328295,0.04489631502696092,0.06036541815744682
home_field_goal_attempts,0.009869804876921344,0.009869804876921344,0.009793793807830527,0.006767680496732511,-0.050267347929066244,-0.010725622451735854,-0.00042970374476349645,-0.060698241980829584,-0.1981461923716976,0.001909029264186312,0.023782899544571932,-0.048027536720240634,0.035219611697733404,0.04814771895908875,0.03415024749471107,-0.1150186376582628,-0.022416507967860856,0.047941886618813295,-0.2529236348751551,0.038915091315713364,-0.11519704302526564,-0.02760677772179715,-0.0973664717020138,-0.02817033185429001,-0.10552671049522616,-0.009334744178107096,-0.8903212406129691,-0.00902490303206886,-0.056730186043842994,-0.10131761318619838,-0.2454845989721527,-0.14585395666071696,-0.09517886040832882,-0.13363985640721016,0.03183681248426108,-0.06479006919108465,0.03419386780226962,-0.010733080121244524,-0.04952692719583767,-0.07520273547321424,0.03561679826651711,0.05077929464398602,-0.012081426021274,-0.15417865261636673,0.03025627371442296,-0.10420262612091843,0.005315994434092653,-0.015274854367928036,0.7074454557919656,-0.03356440458195894,0.3591408776570973,-0.00902490303206886,0.056737612807886584,0.7694280836026558,-0.047639474272502494,1.0,0.037812907430345634,0.8659692682311668,-0.19229329398225747,0.39111876736596424,-0.061151370132044,0.3638073727009285,-0.002598828720179199,0.9383477625036903,0.03415024749471107,0.11503329650303377,0.6179078392497411,0.6313694321082604,-0.10836810088000592,0.037902850828836224,0.4806140357780593,-0.006955306714036295,0.72044130837973,0.124329618240878,0.5372920241521413,0.049566189550761044,0.8403537916506416,-0.08239174410717098,-0.17286078276266656,0.4388887193858297,0.8653336009518853,-0.03765528636140212,0.7572947422772979,-0.02456806527946494,0.15424555802439033,0.06443402125334298
home_field_goal_percentage,-0.022976270810751678,-0.022976270810751678,-0.022858156503871817,-0.02251755511893919,-0.11792581074030041,-0.006869162841112952,-0.015970321896800636,0.3876237900046111,0.2734316424617192,-0.0033021823402551043,0.004451497160897271,0.04678068670105252,-0.22091656911930346,-0.21801947205114075,0.6267821163084101,0.014463266370441482,-0.5698337925616208,0.039334386368581345,0.03716534848339372,0.04837178498407141,0.0718115597385854,0.015005644719257019,0.02684886277262274,0.015844566614541613,0.03363071879002521,0.11275593397756246,-0.11239237182539537,0.08130232995719311,0.008125414855792575,0.0048467957700685255,-0.08062757501299987,0.07669958855504615,0.0248337691524141,0.023998279519430846,-0.027732107298449032,-0.015514669956079334,0.026124519229637426,0.00832235948253107,-0.2293512733442654,-0.4761643598750878,0.04383626435773992,-0.08923273728771516,-0.08421278209683701,0.04332313645279351,0.03406760366911685,0.0637670686113305,-0.004906787549499087,0.06594580375140298,0.40423418839169045,-0.016693129231737082,0.0643102158035763,0.08130232995719311,-0.008120019056911752,0.12103552655512859,0.7598635637407916,0.037812907430345634,1.0,0.45801607972336916,-0.016711957723834724,0.028867325809921292,0.03349566370629047,0.03267306832624824,-0.015287135476764134,0.10568785759289161,0.6267821163084101,-0.014452506249011964,-0.18634377835369687,0.08578647270455701,0.5730970159178308,-0.026873787259480118,0.035697362144775056,-0.09245986545927389,-0.05666396911625469,0.5969905992331849,0.2646170042845154,0.22943590798762659,0.0268823509058413,0.7327914354861468,0.10792285671669455,0.12083832317053392,0.09335868695056868,0.7529636881793254,0.4120917466159771,0.010928492158701343,0.06012442351809555,0.041942487376493004
home_field_goals,-0.0031134283144251644,-0.0031134283144251644,-0.003123914371319291,-0.005308712392384932,-0.10839718688155384,-0.0037812662187480524,-0.004076753980460941,0.18411109183805854,-0.009262144392860385,-0.0008934221478150494,0.014893100037846848,-0.028459400911843742,-0.11211642641892328,-0.09577738370526546,0.41265790764446664,-0.09521251307796204,-0.3620429049095024,0.039334888716993664,-0.16904125724136818,0.034157129429293526,-0.0695101325107533,-0.023779494263897406,-0.07116061213089442,-0.01755170068043767,-0.07580724438283694,0.05975229825931574,-0.8044670682248418,0.018850833086748786,-0.045197066513867075,-0.07193241196476796,-0.25457474478623304,-0.09315715891636302,-0.06827514013385011,-0.09911724468085724,0.02128412743681547,-0.04335130572988699,0.026016975247320582,-0.005149900710260992,-0.1935325283952157,-0.3442607474902153,0.03002080605925902,-0.011989235461345516,-0.057766141602743425,-0.10300475512164504,0.028461225534575144,-0.0638441871741077,-0.0008742695048742804,0.012833769874255035,0.835674552806712,-0.027786476652212906,0.33954741997942456,0.018850833086748786,0.045206221334554854,0.7156247744021825,0.4213018531495726,0.8659692682311668,0.45801607972336916,1.0,-0.17403787761729397,0.33308901014554604,-0.04375520796940244,0.3121694004600477,-0.005773450815226906,0.8476927823060928,0.41265790764446664,0.09523361252056661,0.4132856194957781,0.5836253000570032,0.26597103669932887,0.017703676715877147,0.42414743623421386,-0.07371237807839659,0.5742100443700492,0.35092553327197795,0.6063830020688721,0.19362545151933583,0.7216406263730307,0.37484634718229204,-0.09010265123781133,0.4356274052735983,0.785248259791378,0.2959763175103991,0.8828158466877688,-0.0006697574104777475,0.17329467130015022,0.08267461009232507
